id,username,email,password,date_of_registration,country,preferences,user_type,recommendation_system,id,user_id,search_term,search_date
161,user_161,user161@example.com,hash_password_161,2020-09-02,Spain,Genre_1,consumer,Recomendeitor,1359,161,search_term_1359,2021-06-14
795,user_795,user795@example.com,hash_password_795,2021-11-04,India,Genre_4,admin,Recomendeitor_Plus,1360,795,search_term_1360,2022-09-19
552,user_552,user552@example.com,hash_password_552,2021-04-12,UK,Genre_2,admin,Recomendeitor,1361,552,search_term_1361,2022-05-23
26,user_26,user26@example.com,hash_password_26,2022-04-26,USA,Genre_6,content_creator,Recomendeitor,1362,26,search_term_1362,2022-06-03
83,user_83,user83@example.com,hash_password_83,2022-11-27,Brazil,Genre_6,admin,Recomendeitor_Plus,1363,83,search_term_1363,2022-02-11
173,user_173,user173@example.com,hash_password_173,2022-08-04,France,Genre_6,consumer,Recomendeitor,1364,173,search_term_1364,2021-12-23
999,user_999,user999@example.com,hash_password_999,2020-04-20,Canada,Genre_9,content_creator,Recomendeitor,1365,999,search_term_1365,2022-06-11
685,user_685,user685@example.com,hash_password_685,2020-12-08,Japan,Genre_9,admin,Recomendeitor_Plus,1366,685,search_term_1366,2022-11-07
794,user_794,user794@example.com,hash_password_794,2020-06-12,UK,Genre_8,content_creator,Recomendeitor,1367,794,search_term_1367,2022-11-11
70,user_70,user70@example.com,hash_password_70,2020-06-05,India,Genre_1,admin,Recomendeitor_Plus,1368,70,search_term_1368,2022-02-21
835,user_835,user835@example.com,hash_password_835,2022-12-25,France,Genre_8,moderator,Recomendeitor,1369,835,search_term_1369,2021-04-26
6,user_6,user6@example.com,hash_password_6,2020-12-12,Japan,Genre_5,consumer,Recomendeitor_Plus,1370,6,search_term_1370,2022-07-30
796,user_796,user796@example.com,hash_password_796,2021-07-16,Italy,Genre_7,content_creator,Recomendeitor_Plus,1371,796,search_term_1371,2022-03-26
195,user_195,user195@example.com,hash_password_195,2020-04-17,Spain,Genre_7,moderator,Recomendeitor_Plus,1372,195,search_term_1372,2021-06-30
525,user_525,user525@example.com,hash_password_525,2021-10-31,Italy,Genre_10,admin,Recomendeitor,1373,525,search_term_1373,2022-12-20
63,user_63,user63@example.com,hash_password_63,2020-04-18,Canada,Genre_9,moderator,Recomendeitor_Plus,1374,63,search_term_1374,2021-02-25
13,user_13,user13@example.com,hash_password_13,2021-10-17,Brazil,Genre_9,admin,Recomendeitor_Plus,1375,13,search_term_1375,2021-01-29
761,user_761,user761@example.com,hash_password_761,2022-06-17,Canada,Genre_10,consumer,Recomendeitor_Plus,1376,761,search_term_1376,2022-07-26
205,user_205,user205@example.com,hash_password_205,2022-07-31,UK,Genre_5,admin,Recomendeitor_Plus,1377,205,search_term_1377,2021-04-20
897,user_897,user897@example.com,hash_password_897,2020-10-05,India,Genre_7,consumer,Recomendeitor_Plus,1378,897,search_term_1378,2022-01-15
765,user_765,user765@example.com,hash_password_765,2022-11-18,Japan,Genre_4,content_creator,Recomendeitor,1379,765,search_term_1379,2022-05-23
40,user_40,user40@example.com,hash_password_40,2021-06-06,Germany,Genre_9,moderator,Recomendeitor,1380,40,search_term_1380,2021-01-15
165,user_165,user165@example.com,hash_password_165,2022-02-16,USA,Genre_10,admin,Recomendeitor_Plus,1381,165,search_term_1381,2022-01-02
31,user_31,user31@example.com,hash_password_31,2021-03-08,India,Genre_7,admin,Recomendeitor_Plus,1382,31,search_term_1382,2022-12-06
529,user_529,user529@example.com,hash_password_529,2022-08-26,Japan,Genre_10,moderator,Recomendeitor_Plus,1383,529,search_term_1383,2022-12-15
649,user_649,user649@example.com,hash_password_649,2021-06-05,Spain,Genre_5,consumer,Recomendeitor,1384,649,search_term_1384,2022-04-26
877,user_877,user877@example.com,hash_password_877,2020-07-06,Spain,Genre_2,consumer,Recomendeitor,1385,877,search_term_1385,2021-02-05
832,user_832,user832@example.com,hash_password_832,2021-06-12,USA,Genre_1,content_creator,Recomendeitor_Plus,1386,832,search_term_1386,2021-07-08
825,user_825,user825@example.com,hash_password_825,2022-02-06,Germany,,moderator,Recomendeitor_Plus,1387,825,search_term_1387,2022-06-29
909,user_909,user909@example.com,hash_password_909,2022-09-17,UK,Genre_2,consumer,Recomendeitor,1388,909,search_term_1388,2022-05-19
677,user_677,user677@example.com,hash_password_677,2020-01-10,Germany,Genre_1,consumer,Recomendeitor_Plus,1389,677,search_term_1389,2021-04-12
398,user_398,user398@example.com,hash_password_398,2020-06-15,Spain,Genre_2,moderator,Recomendeitor,1390,398,search_term_1390,2021-01-12
459,user_459,user459@example.com,hash_password_459,2020-10-02,Canada,Genre_3,content_creator,Recomendeitor,1391,459,search_term_1391,2021-05-14
793,user_793,user793@example.com,hash_password_793,2022-01-31,UK,Genre_10,admin,Recomendeitor,1392,793,search_term_1392,2022-05-07
223,user_223,user223@example.com,hash_password_223,2021-06-09,India,Genre_6,admin,Recomendeitor,1393,223,search_term_1393,2021-02-08
634,user_634,user634@example.com,hash_password_634,2021-11-30,Canada,Genre_5,content_creator,Recomendeitor,1394,634,search_term_1394,2022-12-04
78,user_78,user78@example.com,hash_password_78,2021-07-05,India,Genre_1,consumer,Recomendeitor,1395,78,search_term_1395,2021-08-27
825,user_825,user825@example.com,hash_password_825,2022-02-06,Germany,,moderator,Recomendeitor_Plus,1396,825,search_term_1396,2022-09-30
839,user_839,user839@example.com,hash_password_839,2022-03-13,Germany,Genre_6,consumer,Recomendeitor_Plus,1397,839,search_term_1397,2022-09-09
600,user_600,user600@example.com,hash_password_600,2022-02-06,USA,,consumer,Recomendeitor,1398,600,search_term_1398,2021-03-17
625,user_625,user625@example.com,hash_password_625,2021-05-07,USA,Genre_9,content_creator,Recomendeitor,1399,625,search_term_1399,2021-12-21
612,user_612,user612@example.com,hash_password_612,2022-03-15,Brazil,Genre_3,consumer,Recomendeitor_Plus,1400,612,search_term_1400,2022-04-20
938,user_938,user938@example.com,hash_password_938,2020-07-03,USA,Genre_4,moderator,Recomendeitor_Plus,1401,938,search_term_1401,2021-05-13
938,user_938,user938@example.com,hash_password_938,2020-07-03,USA,Genre_4,moderator,Recomendeitor_Plus,1402,938,search_term_1402,2022-10-11
815,user_815,user815@example.com,hash_password_815,2021-03-09,Spain,Genre_9,moderator,Recomendeitor,1403,815,search_term_1403,2022-04-05
884,user_884,user884@example.com,hash_password_884,2020-10-24,Brazil,Genre_2,moderator,Recomendeitor,1404,884,search_term_1404,2021-02-19
428,user_428,user428@example.com,hash_password_428,2022-05-21,France,Genre_6,content_creator,Recomendeitor_Plus,1405,428,search_term_1405,2022-09-28
425,user_425,user425@example.com,hash_password_425,2021-11-17,Japan,,admin,Recomendeitor_Plus,1406,425,search_term_1406,2022-09-27
387,user_387,user387@example.com,hash_password_387,2022-10-12,France,Genre_8,moderator,Recomendeitor_Plus,1407,387,search_term_1407,2021-03-24
239,user_239,user239@example.com,hash_password_239,2022-03-09,India,Genre_2,consumer,Recomendeitor,1408,239,search_term_1408,2021-03-30
858,user_858,user858@example.com,hash_password_858,2021-01-12,Spain,Genre_10,content_creator,Recomendeitor_Plus,1409,858,search_term_1409,2022-01-22
623,user_623,user623@example.com,hash_password_623,2022-05-18,USA,,admin,Recomendeitor,1410,623,search_term_1410,2022-04-08
90,user_90,user90@example.com,hash_password_90,2021-01-15,UK,Genre_3,admin,Recomendeitor,1411,90,search_term_1411,2022-09-13
385,user_385,user385@example.com,hash_password_385,2021-04-14,Italy,Genre_5,moderator,Recomendeitor,1412,385,search_term_1412,2022-04-24
975,user_975,user975@example.com,hash_password_975,2021-12-30,Germany,Genre_3,content_creator,Recomendeitor_Plus,1413,975,search_term_1413,2021-06-21
139,user_139,user139@example.com,hash_password_139,2022-11-23,Spain,Genre_3,content_creator,Recomendeitor,1414,139,search_term_1414,2021-02-19
997,user_997,user997@example.com,hash_password_997,2021-02-16,Japan,Genre_7,moderator,Recomendeitor_Plus,1415,997,search_term_1415,2022-09-17
647,user_647,user647@example.com,hash_password_647,2020-12-30,Japan,Genre_6,admin,Recomendeitor_Plus,1416,647,search_term_1416,2021-06-07
524,user_524,user524@example.com,hash_password_524,2021-07-19,France,,admin,Recomendeitor_Plus,1417,524,search_term_1417,2021-11-28
244,user_244,user244@example.com,hash_password_244,2020-11-28,Brazil,Genre_5,consumer,Recomendeitor_Plus,1418,244,search_term_1418,2021-09-20
505,user_505,user505@example.com,hash_password_505,2021-11-06,India,,consumer,Recomendeitor_Plus,1419,505,search_term_1419,2022-09-23
422,user_422,user422@example.com,hash_password_422,2022-09-16,USA,Genre_7,admin,Recomendeitor_Plus,1420,422,search_term_1420,2022-10-12
182,user_182,user182@example.com,hash_password_182,2021-05-18,France,Genre_1,admin,Recomendeitor_Plus,1421,182,search_term_1421,2022-07-28
195,user_195,user195@example.com,hash_password_195,2020-04-17,Spain,Genre_7,moderator,Recomendeitor_Plus,1422,195,search_term_1422,2022-06-11
874,user_874,user874@example.com,hash_password_874,2021-04-21,USA,Genre_8,content_creator,Recomendeitor,1423,874,search_term_1423,2021-11-09
634,user_634,user634@example.com,hash_password_634,2021-11-30,Canada,Genre_5,content_creator,Recomendeitor,1424,634,search_term_1424,2021-09-09
53,user_53,user53@example.com,hash_password_53,2021-08-11,Germany,,admin,Recomendeitor_Plus,1425,53,search_term_1425,2021-04-04
986,user_986,user986@example.com,hash_password_986,2021-02-14,Germany,Genre_5,content_creator,Recomendeitor,1426,986,search_term_1426,2022-06-16
990,user_990,user990@example.com,hash_password_990,2020-11-03,Japan,Genre_6,consumer,Recomendeitor,1427,990,search_term_1427,2022-03-24
928,user_928,user928@example.com,hash_password_928,2022-06-15,Brazil,Genre_2,admin,Recomendeitor_Plus,1428,928,search_term_1428,2022-03-01
868,user_868,user868@example.com,hash_password_868,2022-05-04,Spain,Genre_1,admin,Recomendeitor_Plus,1429,868,search_term_1429,2021-04-17
685,user_685,user685@example.com,hash_password_685,2020-12-08,Japan,Genre_9,admin,Recomendeitor_Plus,1430,685,search_term_1430,2021-09-07
179,user_179,user179@example.com,hash_password_179,2022-04-03,Canada,Genre_10,moderator,Recomendeitor_Plus,1431,179,search_term_1431,2022-10-12
293,user_293,user293@example.com,hash_password_293,2021-09-23,Germany,Genre_3,consumer,Recomendeitor,1432,293,search_term_1432,2022-09-09
375,user_375,user375@example.com,hash_password_375,2020-07-24,Italy,Genre_10,content_creator,Recomendeitor,1433,375,search_term_1433,2021-06-15
59,user_59,user59@example.com,hash_password_59,2021-07-15,Spain,,admin,Recomendeitor,1434,59,search_term_1434,2022-08-17
54,user_54,user54@example.com,hash_password_54,2020-05-02,Canada,Genre_2,content_creator,Recomendeitor,1435,54,search_term_1435,2021-02-05
914,user_914,user914@example.com,hash_password_914,2021-03-17,Brazil,Genre_8,moderator,Recomendeitor_Plus,1436,914,search_term_1436,2022-04-06
769,user_769,user769@example.com,hash_password_769,2020-04-28,Brazil,Genre_1,content_creator,Recomendeitor,1437,769,search_term_1437,2021-05-15
245,user_245,user245@example.com,hash_password_245,2022-04-17,Spain,Genre_4,consumer,Recomendeitor_Plus,1438,245,search_term_1438,2021-09-18
149,user_149,user149@example.com,hash_password_149,2022-05-09,Germany,Genre_2,moderator,Recomendeitor_Plus,1439,149,search_term_1439,2021-02-19
796,user_796,user796@example.com,hash_password_796,2021-07-16,Italy,Genre_7,content_creator,Recomendeitor_Plus,1440,796,search_term_1440,2021-04-04
368,user_368,user368@example.com,hash_password_368,2022-05-24,France,Genre_9,moderator,Recomendeitor,1441,368,search_term_1441,2021-08-01
16,user_16,user16@example.com,hash_password_16,2020-05-25,France,Genre_8,content_creator,Recomendeitor,1442,16,search_term_1442,2021-04-20
176,user_176,user176@example.com,hash_password_176,2021-08-03,USA,Genre_5,admin,Recomendeitor,1443,176,search_term_1443,2022-08-12
540,user_540,user540@example.com,hash_password_540,2022-12-19,USA,Genre_1,moderator,Recomendeitor,1444,540,search_term_1444,2021-11-19
406,user_406,user406@example.com,hash_password_406,2020-11-12,Italy,Genre_1,admin,Recomendeitor_Plus,1445,406,search_term_1445,2021-05-11
467,user_467,user467@example.com,hash_password_467,2021-02-18,Japan,Genre_2,consumer,Recomendeitor_Plus,1446,467,search_term_1446,2022-06-25
880,user_880,user880@example.com,hash_password_880,2020-07-04,UK,Genre_9,admin,Recomendeitor_Plus,1447,880,search_term_1447,2021-10-15
129,user_129,user129@example.com,hash_password_129,2020-12-06,Italy,,content_creator,Recomendeitor_Plus,1448,129,search_term_1448,2022-03-06
223,user_223,user223@example.com,hash_password_223,2021-06-09,India,Genre_6,admin,Recomendeitor,1449,223,search_term_1449,2021-05-09
884,user_884,user884@example.com,hash_password_884,2020-10-24,Brazil,Genre_2,moderator,Recomendeitor,1450,884,search_term_1450,2021-12-07
244,user_244,user244@example.com,hash_password_244,2020-11-28,Brazil,Genre_5,consumer,Recomendeitor_Plus,1451,244,search_term_1451,2021-07-09
426,user_426,user426@example.com,hash_password_426,2022-05-07,Japan,Genre_8,admin,Recomendeitor,1452,426,search_term_1452,2022-12-20
354,user_354,user354@example.com,hash_password_354,2021-05-03,India,Genre_3,consumer,Recomendeitor_Plus,1453,354,search_term_1453,2022-03-29
750,user_750,user750@example.com,hash_password_750,2021-12-23,France,Genre_9,consumer,Recomendeitor,1454,750,search_term_1454,2021-02-01
744,user_744,user744@example.com,hash_password_744,2020-07-15,UK,Genre_6,moderator,Recomendeitor_Plus,1455,744,search_term_1455,2021-04-14
326,user_326,user326@example.com,hash_password_326,2020-09-01,Japan,Genre_10,content_creator,Recomendeitor,1456,326,search_term_1456,2021-03-19
604,user_604,user604@example.com,hash_password_604,2022-10-16,UK,Genre_5,moderator,Recomendeitor,1457,604,search_term_1457,2022-09-07
3,user_3,user3@example.com,hash_password_3,2020-02-08,Brazil,,moderator,Recomendeitor_Plus,1458,3,search_term_1458,2022-10-21
479,user_479,user479@example.com,hash_password_479,2020-12-19,France,Genre_8,moderator,Recomendeitor_Plus,1459,479,search_term_1459,2022-05-07
976,user_976,user976@example.com,hash_password_976,2021-03-28,Brazil,Genre_5,consumer,Recomendeitor,1460,976,search_term_1460,2022-04-21
81,user_81,user81@example.com,hash_password_81,2021-02-18,Italy,Genre_1,admin,Recomendeitor_Plus,1461,81,search_term_1461,2021-10-20
44,user_44,user44@example.com,hash_password_44,2020-05-30,India,Genre_3,moderator,Recomendeitor_Plus,1462,44,search_term_1462,2022-08-28
155,user_155,user155@example.com,hash_password_155,2021-02-18,India,Genre_5,moderator,Recomendeitor_Plus,1463,155,search_term_1463,2021-05-03
947,user_947,user947@example.com,hash_password_947,2021-11-30,UK,Genre_9,admin,Recomendeitor_Plus,1464,947,search_term_1464,2021-01-13
536,user_536,user536@example.com,hash_password_536,2022-11-01,Canada,Genre_2,consumer,Recomendeitor,1465,536,search_term_1465,2022-11-15
916,user_916,user916@example.com,hash_password_916,2022-01-13,France,,moderator,Recomendeitor_Plus,1466,916,search_term_1466,2022-01-14
928,user_928,user928@example.com,hash_password_928,2022-06-15,Brazil,Genre_2,admin,Recomendeitor_Plus,1467,928,search_term_1467,2021-03-04
99,user_99,user99@example.com,hash_password_99,2022-11-29,India,Genre_3,admin,Recomendeitor_Plus,1468,99,search_term_1468,2021-01-05
397,user_397,user397@example.com,hash_password_397,2020-06-28,Canada,Genre_8,admin,Recomendeitor_Plus,1469,397,search_term_1469,2021-01-06
880,user_880,user880@example.com,hash_password_880,2020-07-04,UK,Genre_9,admin,Recomendeitor_Plus,1470,880,search_term_1470,2021-05-20
171,user_171,user171@example.com,hash_password_171,2022-09-19,UK,Genre_5,admin,Recomendeitor_Plus,1471,171,search_term_1471,2022-12-21
148,user_148,user148@example.com,hash_password_148,2021-01-25,India,Genre_7,content_creator,Recomendeitor_Plus,1472,148,search_term_1472,2021-03-11
123,user_123,user123@example.com,hash_password_123,2021-02-12,UK,Genre_1,content_creator,Recomendeitor,1473,123,search_term_1473,2022-07-03
112,user_112,user112@example.com,hash_password_112,2022-10-15,UK,Genre_3,consumer,Recomendeitor_Plus,1474,112,search_term_1474,2022-05-22
130,user_130,user130@example.com,hash_password_130,2020-08-02,Italy,Genre_8,consumer,Recomendeitor_Plus,1475,130,search_term_1475,2022-04-07
68,user_68,user68@example.com,hash_password_68,2020-05-03,Brazil,Genre_8,consumer,Recomendeitor,1476,68,search_term_1476,2022-11-20
859,user_859,user859@example.com,hash_password_859,2021-04-20,UK,Genre_1,moderator,Recomendeitor,1477,859,search_term_1477,2021-08-09
828,user_828,user828@example.com,hash_password_828,2022-01-27,Brazil,Genre_6,admin,Recomendeitor,1478,828,search_term_1478,2021-11-20
729,user_729,user729@example.com,hash_password_729,2022-04-17,Canada,Genre_2,admin,Recomendeitor,1479,729,search_term_1479,2022-06-23
900,user_900,user900@example.com,hash_password_900,2022-04-09,Italy,Genre_5,moderator,Recomendeitor,1480,900,search_term_1480,2022-09-20
892,user_892,user892@example.com,hash_password_892,2020-06-05,Germany,Genre_7,content_creator,Recomendeitor,1481,892,search_term_1481,2022-09-08
608,user_608,user608@example.com,hash_password_608,2021-10-22,Brazil,Genre_6,admin,Recomendeitor,1482,608,search_term_1482,2022-08-24
