id,username,email,password,date_of_registration,country,preferences,user_type,recommendation_system,id,user_id,content_id,interaction_type,interaction_date,id,title,release_date,duration,content_type,rating
813,user_813,user813@example.com,hash_password_813,2021-01-16,Canada,,admin,Recomendeitor,1644,813,97,like,2022-11-06,97,Content_97,2012-03-25,63,series,1.9
548,user_548,user548@example.com,hash_password_548,2022-11-18,Canada,Genre_3,moderator,Recomendeitor,1645,548,171,share,2021-04-04,171,Content_171,2013-12-22,26,series,3.9
599,user_599,user599@example.com,hash_password_599,2021-08-19,USA,,consumer,Recomendeitor_Plus,1646,599,1,favorite,2022-11-07,1,Content_1,2012-10-28,76,live,1.0
118,user_118,user118@example.com,hash_password_118,2021-02-15,Italy,Genre_7,moderator,Recomendeitor_Plus,1647,118,172,favorite,2022-08-22,172,Content_172,2016-12-27,34,documentary,4.5
328,user_328,user328@example.com,hash_password_328,2022-02-27,Brazil,Genre_7,content_creator,Recomendeitor,1648,328,57,share,2021-06-26,57,Content_57,2021-05-27,111,documentary,4.1
960,user_960,user960@example.com,hash_password_960,2020-11-23,Spain,Genre_5,content_creator,Recomendeitor,1649,960,9,comment,2022-08-04,9,Content_9,2017-12-22,161,short,3.9
694,user_694,user694@example.com,hash_password_694,2022-11-05,India,Genre_10,admin,Recomendeitor,1650,694,5,like,2022-05-23,5,Content_5,2019-09-07,73,movie,3.5
68,user_68,user68@example.com,hash_password_68,2020-05-03,Brazil,Genre_8,consumer,Recomendeitor,1651,68,79,comment,2022-10-22,79,Content_79,2021-03-10,62,documentary,3.2
434,user_434,user434@example.com,hash_password_434,2022-04-27,UK,Genre_9,moderator,Recomendeitor_Plus,1652,434,114,favorite,2022-04-13,114,Content_114,2011-08-03,128,live,3.6
359,user_359,user359@example.com,hash_password_359,2022-11-09,Spain,Genre_8,admin,Recomendeitor_Plus,1653,359,9,like,2022-12-23,9,Content_9,2017-12-22,161,short,3.9
671,user_671,user671@example.com,hash_password_671,2022-06-26,UK,Genre_9,consumer,Recomendeitor_Plus,1654,671,173,like,2021-01-09,173,Content_173,2010-09-29,103,series,1.7
797,user_797,user797@example.com,hash_password_797,2022-09-14,France,Genre_10,moderator,Recomendeitor,1655,797,24,comment,2022-05-08,24,Content_24,2015-06-26,74,live,4.0
443,user_443,user443@example.com,hash_password_443,2021-04-23,USA,Genre_5,content_creator,Recomendeitor,1656,443,170,share,2022-08-27,170,Content_170,2016-07-07,20,movie,3.0
164,user_164,user164@example.com,hash_password_164,2021-02-13,Germany,,consumer,Recomendeitor_Plus,1657,164,150,share,2022-05-07,150,Content_150,2019-12-27,152,documentary,3.2
973,user_973,user973@example.com,hash_password_973,2022-12-06,Spain,Genre_2,content_creator,Recomendeitor,1658,973,103,like,2021-10-25,103,Content_103,2010-06-29,165,series,2.3
361,user_361,user361@example.com,hash_password_361,2021-04-11,Germany,Genre_7,admin,Recomendeitor,1659,361,60,share,2021-02-12,60,Content_60,2015-08-12,177,live,1.8
585,user_585,user585@example.com,hash_password_585,2020-11-05,France,Genre_10,admin,Recomendeitor,1660,585,86,favorite,2021-08-25,86,Content_86,2016-02-27,156,series,2.7
119,user_119,user119@example.com,hash_password_119,2020-08-04,Italy,Genre_7,admin,Recomendeitor_Plus,1661,119,165,comment,2022-02-12,165,Content_165,2015-06-23,22,series,3.8
853,user_853,user853@example.com,hash_password_853,2020-05-24,Germany,Genre_2,admin,Recomendeitor_Plus,1662,853,116,comment,2021-02-01,116,Content_116,2011-12-07,43,short,3.2
195,user_195,user195@example.com,hash_password_195,2020-04-17,Spain,Genre_7,moderator,Recomendeitor_Plus,1663,195,167,comment,2021-09-06,167,Content_167,2021-11-13,170,short,3.2
601,user_601,user601@example.com,hash_password_601,2021-09-12,France,Genre_3,content_creator,Recomendeitor_Plus,1664,601,84,like,2022-02-24,84,Content_84,2013-03-11,22,live,4.1
857,user_857,user857@example.com,hash_password_857,2022-12-10,Brazil,Genre_4,admin,Recomendeitor,1665,857,90,like,2022-03-15,90,Content_90,2020-08-22,34,short,1.9
588,user_588,user588@example.com,hash_password_588,2020-03-12,France,Genre_4,content_creator,Recomendeitor_Plus,1666,588,89,share,2021-04-27,89,Content_89,2018-06-25,66,short,4.9
733,user_733,user733@example.com,hash_password_733,2022-10-06,UK,Genre_3,content_creator,Recomendeitor_Plus,1667,733,181,comment,2021-09-11,181,Content_181,2021-02-03,57,series,2.2
651,user_651,user651@example.com,hash_password_651,2022-04-19,USA,Genre_2,content_creator,Recomendeitor,1668,651,120,favorite,2022-01-26,120,Content_120,2012-08-14,84,movie,3.3
884,user_884,user884@example.com,hash_password_884,2020-10-24,Brazil,Genre_2,moderator,Recomendeitor,1669,884,156,favorite,2022-06-26,156,Content_156,2019-03-01,174,series,3.9
907,user_907,user907@example.com,hash_password_907,2022-12-19,India,,consumer,Recomendeitor,1670,907,143,comment,2021-06-21,143,Content_143,2015-10-13,116,series,1.8
241,user_241,user241@example.com,hash_password_241,2021-03-08,UK,,admin,Recomendeitor,1671,241,188,like,2021-04-29,188,Content_188,2015-08-25,114,live,4.3
509,user_509,user509@example.com,hash_password_509,2022-07-30,Germany,Genre_3,consumer,Recomendeitor_Plus,1672,509,188,like,2021-02-09,188,Content_188,2015-08-25,114,live,4.3
666,user_666,user666@example.com,hash_password_666,2021-10-07,France,Genre_8,content_creator,Recomendeitor,1673,666,6,like,2022-06-08,6,Content_6,2014-11-29,135,short,1.9
565,user_565,user565@example.com,hash_password_565,2021-11-17,Italy,Genre_6,consumer,Recomendeitor,1674,565,52,favorite,2022-07-23,52,Content_52,2017-12-30,43,series,2.4
142,user_142,user142@example.com,hash_password_142,2020-04-08,Italy,,consumer,Recomendeitor,1675,142,140,comment,2021-11-02,140,Content_140,2011-03-10,148,series,4.4
832,user_832,user832@example.com,hash_password_832,2021-06-12,USA,Genre_1,content_creator,Recomendeitor_Plus,1676,832,19,favorite,2021-12-13,19,Content_19,2011-05-15,122,documentary,5.0
976,user_976,user976@example.com,hash_password_976,2021-03-28,Brazil,Genre_5,consumer,Recomendeitor,1677,976,75,comment,2022-08-08,75,Content_75,2011-12-22,135,documentary,4.1
906,user_906,user906@example.com,hash_password_906,2021-03-29,Brazil,Genre_10,content_creator,Recomendeitor,1678,906,130,favorite,2022-04-08,130,Content_130,2014-02-23,97,live,3.0
31,user_31,user31@example.com,hash_password_31,2021-03-08,India,Genre_7,admin,Recomendeitor_Plus,1679,31,55,favorite,2022-03-23,55,Content_55,2015-09-03,92,live,4.6
223,user_223,user223@example.com,hash_password_223,2021-06-09,India,Genre_6,admin,Recomendeitor,1680,223,15,share,2022-01-28,15,Content_15,2018-07-07,28,short,1.5
804,user_804,user804@example.com,hash_password_804,2021-02-23,Japan,Genre_6,moderator,Recomendeitor,1681,804,192,favorite,2021-03-11,192,Content_192,2018-12-13,109,documentary,1.2
266,user_266,user266@example.com,hash_password_266,2020-06-01,Germany,Genre_1,moderator,Recomendeitor_Plus,1682,266,100,comment,2021-06-22,100,Content_100,2021-11-17,169,movie,4.4
282,user_282,user282@example.com,hash_password_282,2020-04-27,Spain,Genre_9,content_creator,Recomendeitor,1683,282,69,favorite,2021-12-02,69,Content_69,2010-08-17,120,live,3.0
788,user_788,user788@example.com,hash_password_788,2022-02-24,UK,Genre_2,content_creator,Recomendeitor_Plus,1684,788,143,share,2021-08-14,143,Content_143,2015-10-13,116,series,1.8
381,user_381,user381@example.com,hash_password_381,2020-09-02,USA,,admin,Recomendeitor,1685,381,43,share,2022-09-03,43,Content_43,2021-01-31,137,short,4.5
556,user_556,user556@example.com,hash_password_556,2021-04-17,Germany,Genre_4,consumer,Recomendeitor_Plus,1686,556,17,comment,2021-11-03,17,Content_17,2018-05-27,17,short,2.6
62,user_62,user62@example.com,hash_password_62,2022-12-30,Spain,Genre_8,moderator,Recomendeitor_Plus,1687,62,98,share,2021-04-25,98,Content_98,2014-11-25,61,documentary,3.7
713,user_713,user713@example.com,hash_password_713,2020-10-09,USA,Genre_8,moderator,Recomendeitor,1688,713,116,share,2021-04-13,116,Content_116,2011-12-07,43,short,3.2
847,user_847,user847@example.com,hash_password_847,2022-12-08,France,Genre_1,content_creator,Recomendeitor_Plus,1689,847,152,like,2021-09-19,152,Content_152,2021-03-24,150,movie,3.0
521,user_521,user521@example.com,hash_password_521,2022-12-02,Germany,Genre_6,content_creator,Recomendeitor_Plus,1690,521,74,comment,2021-03-06,74,Content_74,2015-07-02,129,movie,3.8
71,user_71,user71@example.com,hash_password_71,2021-08-13,Brazil,,consumer,Recomendeitor_Plus,1691,71,116,share,2022-01-05,116,Content_116,2011-12-07,43,short,3.2
602,user_602,user602@example.com,hash_password_602,2021-01-14,Spain,Genre_1,moderator,Recomendeitor_Plus,1692,602,30,share,2022-03-20,30,Content_30,2021-06-21,46,series,2.0
536,user_536,user536@example.com,hash_password_536,2022-11-01,Canada,Genre_2,consumer,Recomendeitor,1693,536,67,share,2022-08-02,67,Content_67,2022-12-09,75,short,1.3
140,user_140,user140@example.com,hash_password_140,2021-10-17,Germany,Genre_8,consumer,Recomendeitor,1694,140,51,comment,2021-02-08,51,Content_51,2011-07-21,151,short,2.1
316,user_316,user316@example.com,hash_password_316,2022-06-18,Japan,Genre_5,moderator,Recomendeitor_Plus,1695,316,60,like,2022-03-02,60,Content_60,2015-08-12,177,live,1.8
340,user_340,user340@example.com,hash_password_340,2022-06-18,Japan,Genre_8,admin,Recomendeitor_Plus,1696,340,3,favorite,2021-11-07,3,Content_3,2020-02-15,147,live,4.7
888,user_888,user888@example.com,hash_password_888,2022-07-04,Japan,Genre_7,admin,Recomendeitor_Plus,1697,888,104,like,2021-07-23,104,Content_104,2020-09-19,119,short,3.9
590,user_590,user590@example.com,hash_password_590,2022-01-08,France,Genre_3,moderator,Recomendeitor_Plus,1698,590,5,comment,2021-03-08,5,Content_5,2019-09-07,73,movie,3.5
726,user_726,user726@example.com,hash_password_726,2020-05-07,Germany,Genre_9,admin,Recomendeitor_Plus,1699,726,28,comment,2021-11-06,28,Content_28,2011-07-22,10,live,2.4
528,user_528,user528@example.com,hash_password_528,2021-05-27,France,Genre_7,admin,Recomendeitor_Plus,1700,528,108,comment,2022-01-25,108,Content_108,2012-09-11,31,movie,4.6
541,user_541,user541@example.com,hash_password_541,2021-04-04,Spain,Genre_9,admin,Recomendeitor_Plus,1701,541,139,favorite,2021-12-04,139,Content_139,2012-04-28,165,live,3.9
416,user_416,user416@example.com,hash_password_416,2021-10-20,France,Genre_7,admin,Recomendeitor_Plus,1702,416,200,comment,2022-08-25,200,Content_200,2011-04-10,109,live,2.6
467,user_467,user467@example.com,hash_password_467,2021-02-18,Japan,Genre_2,consumer,Recomendeitor_Plus,1703,467,101,like,2022-06-27,101,Content_101,2018-03-31,123,movie,2.7
375,user_375,user375@example.com,hash_password_375,2020-07-24,Italy,Genre_10,content_creator,Recomendeitor,1704,375,200,share,2021-04-12,200,Content_200,2011-04-10,109,live,2.6
291,user_291,user291@example.com,hash_password_291,2021-01-02,France,Genre_9,content_creator,Recomendeitor,1705,291,76,share,2022-08-15,76,Content_76,2016-11-16,64,movie,3.6
43,user_43,user43@example.com,hash_password_43,2021-08-13,Japan,Genre_9,moderator,Recomendeitor,1706,43,15,comment,2021-04-15,15,Content_15,2018-07-07,28,short,1.5
864,user_864,user864@example.com,hash_password_864,2022-05-09,UK,Genre_5,moderator,Recomendeitor,1707,864,83,comment,2022-01-09,83,Content_83,2010-12-03,167,movie,1.5
887,user_887,user887@example.com,hash_password_887,2021-03-05,Italy,Genre_4,content_creator,Recomendeitor_Plus,1708,887,48,favorite,2022-03-11,48,Content_48,2017-06-01,108,short,3.3
53,user_53,user53@example.com,hash_password_53,2021-08-11,Germany,,admin,Recomendeitor_Plus,1709,53,127,share,2021-06-03,127,Content_127,2017-01-25,105,series,4.0
788,user_788,user788@example.com,hash_password_788,2022-02-24,UK,Genre_2,content_creator,Recomendeitor_Plus,1710,788,46,favorite,2022-01-14,46,Content_46,2013-02-01,111,series,3.3
883,user_883,user883@example.com,hash_password_883,2020-10-14,Canada,,moderator,Recomendeitor,1711,883,28,favorite,2021-11-04,28,Content_28,2011-07-22,10,live,2.4
232,user_232,user232@example.com,hash_password_232,2022-09-07,USA,Genre_5,content_creator,Recomendeitor_Plus,1712,232,7,favorite,2022-05-22,7,Content_7,2017-06-21,30,series,2.3
212,user_212,user212@example.com,hash_password_212,2021-09-11,Germany,Genre_9,consumer,Recomendeitor,1713,212,199,favorite,2022-03-20,199,Content_199,2012-08-17,63,movie,3.9
8,user_8,user8@example.com,hash_password_8,2020-06-08,Italy,Genre_5,moderator,Recomendeitor,1714,8,94,like,2021-06-02,94,Content_94,2013-06-18,41,movie,1.0
634,user_634,user634@example.com,hash_password_634,2021-11-30,Canada,Genre_5,content_creator,Recomendeitor,1715,634,82,comment,2022-03-12,82,Content_82,2017-01-11,154,live,1.2
483,user_483,user483@example.com,hash_password_483,2020-10-27,France,,moderator,Recomendeitor,1716,483,88,comment,2022-04-24,88,Content_88,2022-11-14,28,live,1.2
42,user_42,user42@example.com,hash_password_42,2020-05-24,Canada,Genre_10,moderator,Recomendeitor,1717,42,134,favorite,2022-07-26,134,Content_134,2016-07-11,143,documentary,3.8
333,user_333,user333@example.com,hash_password_333,2020-04-15,Japan,Genre_6,content_creator,Recomendeitor_Plus,1718,333,186,favorite,2022-02-12,186,Content_186,2018-07-19,56,series,3.5
233,user_233,user233@example.com,hash_password_233,2020-04-01,Canada,Genre_7,consumer,Recomendeitor_Plus,1719,233,68,like,2021-07-11,68,Content_68,2019-05-12,22,documentary,4.8
70,user_70,user70@example.com,hash_password_70,2020-06-05,India,Genre_1,admin,Recomendeitor_Plus,1720,70,55,favorite,2021-07-08,55,Content_55,2015-09-03,92,live,4.6
879,user_879,user879@example.com,hash_password_879,2021-05-05,Germany,Genre_2,admin,Recomendeitor,1721,879,195,like,2021-02-25,195,Content_195,2022-04-17,25,short,2.2
16,user_16,user16@example.com,hash_password_16,2020-05-25,France,Genre_8,content_creator,Recomendeitor,1722,16,177,like,2021-07-26,177,Content_177,2021-12-31,46,documentary,1.5
69,user_69,user69@example.com,hash_password_69,2020-12-27,Italy,Genre_1,content_creator,Recomendeitor_Plus,1723,69,118,favorite,2022-08-27,118,Content_118,2011-12-31,107,documentary,1.7
53,user_53,user53@example.com,hash_password_53,2021-08-11,Germany,,admin,Recomendeitor_Plus,1724,53,179,comment,2021-12-01,179,Content_179,2016-07-27,154,documentary,1.6
685,user_685,user685@example.com,hash_password_685,2020-12-08,Japan,Genre_9,admin,Recomendeitor_Plus,1725,685,187,like,2021-09-09,187,Content_187,2020-01-16,155,series,3.3
947,user_947,user947@example.com,hash_password_947,2021-11-30,UK,Genre_9,admin,Recomendeitor_Plus,1726,947,134,comment,2022-06-16,134,Content_134,2016-07-11,143,documentary,3.8
994,user_994,user994@example.com,hash_password_994,2020-12-15,Brazil,Genre_5,moderator,Recomendeitor,1727,994,108,comment,2022-12-19,108,Content_108,2012-09-11,31,movie,4.6
774,user_774,user774@example.com,hash_password_774,2020-06-07,Brazil,Genre_5,consumer,Recomendeitor_Plus,1728,774,51,like,2022-03-24,51,Content_51,2011-07-21,151,short,2.1
379,user_379,user379@example.com,hash_password_379,2021-07-28,Japan,Genre_2,content_creator,Recomendeitor,1729,379,38,share,2021-03-11,38,Content_38,2022-12-25,44,short,3.0
801,user_801,user801@example.com,hash_password_801,2020-09-30,USA,Genre_5,consumer,Recomendeitor_Plus,1730,801,139,like,2021-03-29,139,Content_139,2012-04-28,165,live,3.9
463,user_463,user463@example.com,hash_password_463,2021-05-31,Japan,Genre_9,moderator,Recomendeitor,1731,463,180,share,2022-06-06,180,Content_180,2021-04-17,110,live,2.2
527,user_527,user527@example.com,hash_password_527,2022-10-28,Italy,Genre_3,consumer,Recomendeitor_Plus,1732,527,93,like,2021-11-18,93,Content_93,2010-11-17,32,series,1.9
782,user_782,user782@example.com,hash_password_782,2021-06-23,Brazil,Genre_10,moderator,Recomendeitor,1733,782,20,like,2021-11-25,20,Content_20,2020-03-05,80,live,1.2
679,user_679,user679@example.com,hash_password_679,2021-04-08,USA,Genre_8,admin,Recomendeitor_Plus,1734,679,10,comment,2021-10-11,10,Content_10,2021-09-19,44,short,1.4
63,user_63,user63@example.com,hash_password_63,2020-04-18,Canada,Genre_9,moderator,Recomendeitor_Plus,1735,63,26,comment,2021-09-28,26,Content_26,2014-04-05,34,live,4.8
261,user_261,user261@example.com,hash_password_261,2021-12-26,Canada,Genre_8,content_creator,Recomendeitor,1736,261,48,favorite,2021-05-28,48,Content_48,2017-06-01,108,short,3.3
500,user_500,user500@example.com,hash_password_500,2022-06-20,UK,Genre_3,consumer,Recomendeitor,1737,500,91,comment,2021-09-07,91,Content_91,2017-07-09,40,series,2.2
121,user_121,user121@example.com,hash_password_121,2022-05-22,Japan,Genre_7,admin,Recomendeitor_Plus,1738,121,114,comment,2021-09-25,114,Content_114,2011-08-03,128,live,3.6
858,user_858,user858@example.com,hash_password_858,2021-01-12,Spain,Genre_10,content_creator,Recomendeitor_Plus,1739,858,14,comment,2022-04-07,14,Content_14,2014-08-19,172,movie,3.6
240,user_240,user240@example.com,hash_password_240,2021-01-04,UK,Genre_6,admin,Recomendeitor_Plus,1740,240,100,comment,2022-05-25,100,Content_100,2021-11-17,169,movie,4.4
465,user_465,user465@example.com,hash_password_465,2022-11-06,Japan,Genre_4,consumer,Recomendeitor,1741,465,187,favorite,2021-01-19,187,Content_187,2020-01-16,155,series,3.3
107,user_107,user107@example.com,hash_password_107,2020-04-12,UK,Genre_4,moderator,Recomendeitor_Plus,1742,107,12,comment,2022-08-21,12,Content_12,2021-11-26,66,live,1.1
180,user_180,user180@example.com,hash_password_180,2020-01-01,Spain,Genre_6,admin,Recomendeitor,1743,180,116,share,2021-08-25,116,Content_116,2011-12-07,43,short,3.2
16,user_16,user16@example.com,hash_password_16,2020-05-25,France,Genre_8,content_creator,Recomendeitor,1744,16,123,share,2021-05-12,123,Content_123,2014-12-19,88,short,2.1
355,user_355,user355@example.com,hash_password_355,2021-01-05,Japan,Genre_2,content_creator,Recomendeitor_Plus,1745,355,23,favorite,2021-09-29,23,Content_23,2022-07-01,76,series,2.6
934,user_934,user934@example.com,hash_password_934,2022-05-24,USA,Genre_9,content_creator,Recomendeitor_Plus,1746,934,85,comment,2022-04-24,85,Content_85,2018-10-27,30,series,1.0
309,user_309,user309@example.com,hash_password_309,2022-10-25,Italy,Genre_1,content_creator,Recomendeitor,1747,309,72,share,2022-10-01,72,Content_72,2015-05-09,48,short,4.3
727,user_727,user727@example.com,hash_password_727,2021-12-31,Brazil,Genre_10,moderator,Recomendeitor,1748,727,167,like,2022-09-16,167,Content_167,2021-11-13,170,short,3.2
589,user_589,user589@example.com,hash_password_589,2021-01-15,Spain,Genre_1,content_creator,Recomendeitor,1749,589,122,share,2021-12-10,122,Content_122,2022-03-11,58,short,1.2
