id,username,email,password,date_of_registration,country,preferences,user_type,recommendation_system,id,user_id,content_id,view_date,duration_viewed,recommendation_system,id,title,release_date,duration,content_type,rating
889,user_889,user889@example.com,hash_password_889,2022-03-25,Canada,Genre_4,moderator,Recomendeitor,2718,889,138,2021-06-12,143,Recomendeitor,138,Content_138,2022-09-12,166,series,3.8
820,user_820,user820@example.com,hash_password_820,2022-08-06,UK,Genre_1,moderator,Recomendeitor,2719,820,184,2021-12-07,174,Recomendeitor,184,Content_184,2010-08-19,50,documentary,4.2
69,user_69,user69@example.com,hash_password_69,2020-12-27,Italy,Genre_1,content_creator,Recomendeitor_Plus,2720,69,121,2022-09-12,151,Recomendeitor,121,Content_121,2018-06-24,114,movie,4.8
247,user_247,user247@example.com,hash_password_247,2022-06-06,USA,Genre_10,consumer,Recomendeitor,2721,247,76,2021-08-15,140,Recomendeitor_Plus,76,Content_76,2016-11-16,64,movie,3.6
261,user_261,user261@example.com,hash_password_261,2021-12-26,Canada,Genre_8,content_creator,Recomendeitor,2722,261,92,2022-10-08,172,Recomendeitor,92,Content_92,2022-12-06,90,short,2.2
788,user_788,user788@example.com,hash_password_788,2022-02-24,UK,Genre_2,content_creator,Recomendeitor_Plus,2723,788,70,2022-06-23,143,Recomendeitor_Plus,70,Content_70,2017-09-27,168,short,2.6
79,user_79,user79@example.com,hash_password_79,2020-11-21,USA,Genre_4,consumer,Recomendeitor,2724,79,148,2021-02-23,93,Recomendeitor,148,Content_148,2022-05-09,109,short,3.8
658,user_658,user658@example.com,hash_password_658,2020-08-25,Spain,Genre_2,moderator,Recomendeitor,2725,658,133,2022-09-29,107,Recomendeitor,133,Content_133,2012-06-17,178,movie,4.3
623,user_623,user623@example.com,hash_password_623,2022-05-18,USA,,admin,Recomendeitor,2726,623,23,2022-10-21,126,Recomendeitor,23,Content_23,2022-07-01,76,series,2.6
770,user_770,user770@example.com,hash_password_770,2022-07-08,USA,Genre_3,admin,Recomendeitor,2727,770,137,2022-09-11,49,Recomendeitor_Plus,137,Content_137,2018-08-25,73,documentary,4.7
605,user_605,user605@example.com,hash_password_605,2022-12-04,Italy,Genre_5,consumer,Recomendeitor,2728,605,58,2022-09-10,21,Recomendeitor,58,Content_58,2011-10-12,25,movie,2.9
525,user_525,user525@example.com,hash_password_525,2021-10-31,Italy,Genre_10,admin,Recomendeitor,2729,525,187,2021-11-14,15,Recomendeitor,187,Content_187,2020-01-16,155,series,3.3
772,user_772,user772@example.com,hash_password_772,2022-09-01,Germany,Genre_4,content_creator,Recomendeitor_Plus,2730,772,182,2022-06-07,14,Recomendeitor,182,Content_182,2012-08-03,112,movie,4.5
938,user_938,user938@example.com,hash_password_938,2020-07-03,USA,Genre_4,moderator,Recomendeitor_Plus,2731,938,46,2022-01-23,42,Recomendeitor,46,Content_46,2013-02-01,111,series,3.3
621,user_621,user621@example.com,hash_password_621,2022-11-03,Germany,Genre_8,admin,Recomendeitor,2732,621,22,2021-04-19,15,Recomendeitor_Plus,22,Content_22,2017-05-08,144,movie,2.5
330,user_330,user330@example.com,hash_password_330,2020-10-15,India,Genre_7,content_creator,Recomendeitor,2733,330,192,2022-05-07,63,Recomendeitor_Plus,192,Content_192,2018-12-13,109,documentary,1.2
189,user_189,user189@example.com,hash_password_189,2020-03-30,Spain,Genre_3,consumer,Recomendeitor,2734,189,8,2021-08-24,27,Recomendeitor,8,Content_8,2012-02-12,178,documentary,4.4
95,user_95,user95@example.com,hash_password_95,2022-09-21,Italy,Genre_8,content_creator,Recomendeitor_Plus,2735,95,123,2021-07-07,93,Recomendeitor,123,Content_123,2014-12-19,88,short,2.1
617,user_617,user617@example.com,hash_password_617,2020-07-07,Japan,Genre_2,content_creator,Recomendeitor_Plus,2736,617,20,2021-07-16,105,Recomendeitor_Plus,20,Content_20,2020-03-05,80,live,1.2
8,user_8,user8@example.com,hash_password_8,2020-06-08,Italy,Genre_5,moderator,Recomendeitor,2737,8,179,2022-05-27,53,Recomendeitor_Plus,179,Content_179,2016-07-27,154,documentary,1.6
67,user_67,user67@example.com,hash_password_67,2021-03-25,Germany,Genre_5,content_creator,Recomendeitor,2738,67,78,2021-04-30,52,Recomendeitor_Plus,78,Content_78,2010-01-08,127,live,4.5
496,user_496,user496@example.com,hash_password_496,2020-02-12,USA,Genre_2,content_creator,Recomendeitor,2739,496,39,2022-07-10,63,Recomendeitor,39,Content_39,2022-11-13,113,short,1.9
191,user_191,user191@example.com,hash_password_191,2022-05-31,Germany,Genre_9,moderator,Recomendeitor_Plus,2740,191,37,2021-11-25,57,Recomendeitor_Plus,37,Content_37,2010-09-07,173,movie,1.4
366,user_366,user366@example.com,hash_password_366,2021-12-12,USA,Genre_4,admin,Recomendeitor,2741,366,178,2022-09-05,120,Recomendeitor,178,Content_178,2016-06-26,51,live,4.5
768,user_768,user768@example.com,hash_password_768,2020-11-04,Spain,Genre_2,content_creator,Recomendeitor,2742,768,162,2021-10-20,52,Recomendeitor_Plus,162,Content_162,2019-03-31,147,documentary,4.9
521,user_521,user521@example.com,hash_password_521,2022-12-02,Germany,Genre_6,content_creator,Recomendeitor_Plus,2743,521,75,2021-02-27,107,Recomendeitor_Plus,75,Content_75,2011-12-22,135,documentary,4.1
990,user_990,user990@example.com,hash_password_990,2020-11-03,Japan,Genre_6,consumer,Recomendeitor,2744,990,118,2021-12-15,43,Recomendeitor,118,Content_118,2011-12-31,107,documentary,1.7
117,user_117,user117@example.com,hash_password_117,2020-08-09,Japan,Genre_1,moderator,Recomendeitor,2745,117,104,2022-04-10,135,Recomendeitor_Plus,104,Content_104,2020-09-19,119,short,3.9
267,user_267,user267@example.com,hash_password_267,2020-04-04,USA,Genre_10,content_creator,Recomendeitor,2746,267,161,2022-01-08,117,Recomendeitor,161,Content_161,2022-12-24,129,short,3.8
611,user_611,user611@example.com,hash_password_611,2022-12-17,France,Genre_5,consumer,Recomendeitor,2747,611,31,2022-03-29,170,Recomendeitor_Plus,31,Content_31,2019-10-15,150,movie,3.3
485,user_485,user485@example.com,hash_password_485,2021-05-24,Brazil,Genre_8,admin,Recomendeitor,2748,485,123,2021-11-08,4,Recomendeitor,123,Content_123,2014-12-19,88,short,2.1
509,user_509,user509@example.com,hash_password_509,2022-07-30,Germany,Genre_3,consumer,Recomendeitor_Plus,2749,509,54,2022-02-20,133,Recomendeitor_Plus,54,Content_54,2016-12-12,70,documentary,4.8
298,user_298,user298@example.com,hash_password_298,2020-04-01,Spain,Genre_6,consumer,Recomendeitor,2750,298,172,2022-01-29,80,Recomendeitor_Plus,172,Content_172,2016-12-27,34,documentary,4.5
909,user_909,user909@example.com,hash_password_909,2022-09-17,UK,Genre_2,consumer,Recomendeitor,2751,909,34,2022-12-19,41,Recomendeitor,34,Content_34,2021-06-09,137,documentary,2.0
164,user_164,user164@example.com,hash_password_164,2021-02-13,Germany,,consumer,Recomendeitor_Plus,2752,164,199,2022-12-16,132,Recomendeitor,199,Content_199,2012-08-17,63,movie,3.9
376,user_376,user376@example.com,hash_password_376,2021-06-26,Brazil,Genre_2,admin,Recomendeitor_Plus,2753,376,122,2022-11-07,2,Recomendeitor,122,Content_122,2022-03-11,58,short,1.2
653,user_653,user653@example.com,hash_password_653,2020-08-02,India,Genre_8,content_creator,Recomendeitor,2754,653,113,2022-06-22,149,Recomendeitor,113,Content_113,2016-12-10,21,documentary,3.4
268,user_268,user268@example.com,hash_password_268,2021-09-17,Germany,Genre_4,consumer,Recomendeitor_Plus,2755,268,62,2021-11-21,43,Recomendeitor_Plus,62,Content_62,2021-10-20,128,movie,1.7
549,user_549,user549@example.com,hash_password_549,2020-09-27,France,Genre_7,consumer,Recomendeitor,2756,549,23,2022-02-27,82,Recomendeitor_Plus,23,Content_23,2022-07-01,76,series,2.6
74,user_74,user74@example.com,hash_password_74,2022-09-14,France,Genre_2,moderator,Recomendeitor_Plus,2757,74,46,2021-01-29,108,Recomendeitor_Plus,46,Content_46,2013-02-01,111,series,3.3
508,user_508,user508@example.com,hash_password_508,2021-11-08,USA,Genre_8,consumer,Recomendeitor,2758,508,56,2022-09-07,137,Recomendeitor_Plus,56,Content_56,2015-06-18,132,series,2.7
73,user_73,user73@example.com,hash_password_73,2021-12-05,Canada,Genre_10,consumer,Recomendeitor_Plus,2759,73,135,2021-10-07,156,Recomendeitor_Plus,135,Content_135,2013-03-30,78,movie,3.9
308,user_308,user308@example.com,hash_password_308,2022-05-13,France,Genre_7,content_creator,Recomendeitor_Plus,2760,308,118,2022-06-29,26,Recomendeitor_Plus,118,Content_118,2011-12-31,107,documentary,1.7
199,user_199,user199@example.com,hash_password_199,2022-10-21,Canada,,consumer,Recomendeitor_Plus,2761,199,189,2022-11-27,82,Recomendeitor,189,Content_189,2011-09-16,133,series,4.6
130,user_130,user130@example.com,hash_password_130,2020-08-02,Italy,Genre_8,consumer,Recomendeitor_Plus,2762,130,131,2022-09-23,83,Recomendeitor_Plus,131,Content_131,2017-10-09,59,short,2.5
758,user_758,user758@example.com,hash_password_758,2020-09-11,France,Genre_7,content_creator,Recomendeitor_Plus,2763,758,166,2022-02-22,131,Recomendeitor_Plus,166,Content_166,2013-03-18,110,movie,4.3
824,user_824,user824@example.com,hash_password_824,2020-02-14,Spain,Genre_7,content_creator,Recomendeitor_Plus,2764,824,162,2022-04-07,73,Recomendeitor,162,Content_162,2019-03-31,147,documentary,4.9
572,user_572,user572@example.com,hash_password_572,2022-10-20,Japan,Genre_2,admin,Recomendeitor,2765,572,113,2022-05-11,100,Recomendeitor_Plus,113,Content_113,2016-12-10,21,documentary,3.4
791,user_791,user791@example.com,hash_password_791,2020-01-20,Japan,Genre_1,consumer,Recomendeitor,2766,791,44,2022-12-12,49,Recomendeitor_Plus,44,Content_44,2017-07-10,13,series,2.1
615,user_615,user615@example.com,hash_password_615,2022-05-15,Japan,Genre_10,content_creator,Recomendeitor_Plus,2767,615,128,2021-03-08,145,Recomendeitor_Plus,128,Content_128,2018-03-18,47,movie,1.4
808,user_808,user808@example.com,hash_password_808,2021-12-23,India,Genre_4,content_creator,Recomendeitor,2768,808,108,2021-03-26,63,Recomendeitor,108,Content_108,2012-09-11,31,movie,4.6
832,user_832,user832@example.com,hash_password_832,2021-06-12,USA,Genre_1,content_creator,Recomendeitor_Plus,2769,832,158,2022-08-21,55,Recomendeitor,158,Content_158,2015-11-15,166,short,1.1
487,user_487,user487@example.com,hash_password_487,2020-04-17,USA,Genre_8,moderator,Recomendeitor_Plus,2770,487,17,2021-07-12,151,Recomendeitor_Plus,17,Content_17,2018-05-27,17,short,2.6
853,user_853,user853@example.com,hash_password_853,2020-05-24,Germany,Genre_2,admin,Recomendeitor_Plus,2771,853,59,2022-05-26,34,Recomendeitor,59,Content_59,2012-09-26,75,series,3.0
151,user_151,user151@example.com,hash_password_151,2022-11-22,UK,Genre_10,content_creator,Recomendeitor_Plus,2772,151,138,2022-06-01,105,Recomendeitor_Plus,138,Content_138,2022-09-12,166,series,3.8
669,user_669,user669@example.com,hash_password_669,2021-10-14,Japan,Genre_3,consumer,Recomendeitor_Plus,2773,669,99,2021-10-03,105,Recomendeitor_Plus,99,Content_99,2017-06-15,157,short,4.0
206,user_206,user206@example.com,hash_password_206,2021-10-19,Germany,,content_creator,Recomendeitor,2774,206,84,2021-05-10,69,Recomendeitor_Plus,84,Content_84,2013-03-11,22,live,4.1
986,user_986,user986@example.com,hash_password_986,2021-02-14,Germany,Genre_5,content_creator,Recomendeitor,2775,986,146,2022-05-18,15,Recomendeitor,146,Content_146,2010-01-16,164,documentary,4.9
179,user_179,user179@example.com,hash_password_179,2022-04-03,Canada,Genre_10,moderator,Recomendeitor_Plus,2776,179,45,2022-04-21,175,Recomendeitor_Plus,45,Content_45,2014-09-25,167,short,4.8
197,user_197,user197@example.com,hash_password_197,2020-07-14,France,Genre_6,content_creator,Recomendeitor_Plus,2777,197,108,2021-02-04,3,Recomendeitor_Plus,108,Content_108,2012-09-11,31,movie,4.6
735,user_735,user735@example.com,hash_password_735,2022-10-09,Italy,Genre_3,admin,Recomendeitor_Plus,2778,735,187,2022-03-14,156,Recomendeitor_Plus,187,Content_187,2020-01-16,155,series,3.3
89,user_89,user89@example.com,hash_password_89,2022-04-09,Brazil,Genre_7,content_creator,Recomendeitor_Plus,2779,89,62,2022-05-17,3,Recomendeitor_Plus,62,Content_62,2021-10-20,128,movie,1.7
799,user_799,user799@example.com,hash_password_799,2020-08-25,Italy,Genre_7,consumer,Recomendeitor_Plus,2780,799,59,2022-06-11,102,Recomendeitor_Plus,59,Content_59,2012-09-26,75,series,3.0
434,user_434,user434@example.com,hash_password_434,2022-04-27,UK,Genre_9,moderator,Recomendeitor_Plus,2781,434,177,2022-05-18,4,Recomendeitor,177,Content_177,2021-12-31,46,documentary,1.5
788,user_788,user788@example.com,hash_password_788,2022-02-24,UK,Genre_2,content_creator,Recomendeitor_Plus,2782,788,191,2021-11-07,88,Recomendeitor_Plus,191,Content_191,2011-09-12,150,movie,3.7
748,user_748,user748@example.com,hash_password_748,2022-05-26,UK,Genre_5,content_creator,Recomendeitor,2783,748,160,2022-08-08,159,Recomendeitor,160,Content_160,2019-05-23,69,movie,1.0
183,user_183,user183@example.com,hash_password_183,2022-01-29,USA,Genre_10,content_creator,Recomendeitor,2784,183,138,2021-09-15,45,Recomendeitor_Plus,138,Content_138,2022-09-12,166,series,3.8
209,user_209,user209@example.com,hash_password_209,2022-12-07,Japan,Genre_5,admin,Recomendeitor,2785,209,11,2022-09-11,45,Recomendeitor,11,Content_11,2015-03-05,39,short,2.7
493,user_493,user493@example.com,hash_password_493,2022-11-21,Brazil,Genre_5,admin,Recomendeitor,2786,493,102,2021-12-01,75,Recomendeitor_Plus,102,Content_102,2012-01-25,23,documentary,2.2
130,user_130,user130@example.com,hash_password_130,2020-08-02,Italy,Genre_8,consumer,Recomendeitor_Plus,2787,130,70,2021-03-24,165,Recomendeitor_Plus,70,Content_70,2017-09-27,168,short,2.6
665,user_665,user665@example.com,hash_password_665,2021-12-24,Italy,Genre_9,admin,Recomendeitor_Plus,2788,665,123,2021-01-09,9,Recomendeitor,123,Content_123,2014-12-19,88,short,2.1
13,user_13,user13@example.com,hash_password_13,2021-10-17,Brazil,Genre_9,admin,Recomendeitor_Plus,2789,13,190,2021-03-18,145,Recomendeitor,190,Content_190,2017-06-28,22,short,1.0
634,user_634,user634@example.com,hash_password_634,2021-11-30,Canada,Genre_5,content_creator,Recomendeitor,2790,634,175,2021-07-20,118,Recomendeitor_Plus,175,Content_175,2022-09-02,93,short,3.2
871,user_871,user871@example.com,hash_password_871,2022-12-27,Germany,Genre_4,moderator,Recomendeitor_Plus,2791,871,34,2021-06-22,65,Recomendeitor,34,Content_34,2021-06-09,137,documentary,2.0
732,user_732,user732@example.com,hash_password_732,2020-12-14,Canada,Genre_9,admin,Recomendeitor,2792,732,101,2022-02-01,131,Recomendeitor,101,Content_101,2018-03-31,123,movie,2.7
106,user_106,user106@example.com,hash_password_106,2021-02-19,France,Genre_3,consumer,Recomendeitor,2793,106,145,2022-08-04,26,Recomendeitor_Plus,145,Content_145,2014-07-19,146,live,2.3
375,user_375,user375@example.com,hash_password_375,2020-07-24,Italy,Genre_10,content_creator,Recomendeitor,2794,375,104,2022-02-07,159,Recomendeitor_Plus,104,Content_104,2020-09-19,119,short,3.9
582,user_582,user582@example.com,hash_password_582,2022-11-11,Brazil,,consumer,Recomendeitor,2795,582,182,2022-03-10,26,Recomendeitor_Plus,182,Content_182,2012-08-03,112,movie,4.5
707,user_707,user707@example.com,hash_password_707,2020-02-12,Canada,Genre_6,moderator,Recomendeitor_Plus,2796,707,40,2022-03-27,23,Recomendeitor_Plus,40,Content_40,2012-12-24,32,live,1.2
698,user_698,user698@example.com,hash_password_698,2021-12-27,France,Genre_10,content_creator,Recomendeitor,2797,698,19,2022-06-19,30,Recomendeitor_Plus,19,Content_19,2011-05-15,122,documentary,5.0
99,user_99,user99@example.com,hash_password_99,2022-11-29,India,Genre_3,admin,Recomendeitor_Plus,2798,99,67,2022-03-23,10,Recomendeitor,67,Content_67,2022-12-09,75,short,1.3
594,user_594,user594@example.com,hash_password_594,2021-10-05,UK,,consumer,Recomendeitor,2799,594,82,2021-06-21,72,Recomendeitor_Plus,82,Content_82,2017-01-11,154,live,1.2
587,user_587,user587@example.com,hash_password_587,2020-02-07,Japan,Genre_2,admin,Recomendeitor,2800,587,181,2021-12-13,64,Recomendeitor,181,Content_181,2021-02-03,57,series,2.2
886,user_886,user886@example.com,hash_password_886,2022-01-22,France,Genre_6,moderator,Recomendeitor_Plus,2801,886,64,2021-10-18,150,Recomendeitor_Plus,64,Content_64,2014-11-26,133,series,4.4
852,user_852,user852@example.com,hash_password_852,2020-01-27,Germany,Genre_4,admin,Recomendeitor,2802,852,83,2021-10-31,143,Recomendeitor_Plus,83,Content_83,2010-12-03,167,movie,1.5
192,user_192,user192@example.com,hash_password_192,2020-05-02,Italy,Genre_8,content_creator,Recomendeitor_Plus,2803,192,47,2021-12-26,123,Recomendeitor,47,Content_47,2019-12-17,84,movie,2.7
325,user_325,user325@example.com,hash_password_325,2022-04-05,Canada,Genre_9,admin,Recomendeitor,2804,325,6,2022-08-23,105,Recomendeitor_Plus,6,Content_6,2014-11-29,135,short,1.9
979,user_979,user979@example.com,hash_password_979,2021-03-23,Brazil,Genre_2,admin,Recomendeitor,2805,979,16,2022-06-12,74,Recomendeitor,16,Content_16,2019-03-10,123,live,2.2
726,user_726,user726@example.com,hash_password_726,2020-05-07,Germany,Genre_9,admin,Recomendeitor_Plus,2806,726,200,2022-04-03,148,Recomendeitor,200,Content_200,2011-04-10,109,live,2.6
827,user_827,user827@example.com,hash_password_827,2020-10-09,Canada,Genre_3,admin,Recomendeitor,2807,827,146,2022-06-21,105,Recomendeitor,146,Content_146,2010-01-16,164,documentary,4.9
956,user_956,user956@example.com,hash_password_956,2022-08-05,USA,Genre_5,consumer,Recomendeitor,2808,956,180,2022-01-24,47,Recomendeitor_Plus,180,Content_180,2021-04-17,110,live,2.2
467,user_467,user467@example.com,hash_password_467,2021-02-18,Japan,Genre_2,consumer,Recomendeitor_Plus,2809,467,176,2021-04-28,87,Recomendeitor_Plus,176,Content_176,2018-01-17,149,short,2.6
894,user_894,user894@example.com,hash_password_894,2021-04-05,France,Genre_2,consumer,Recomendeitor,2810,894,171,2021-09-25,53,Recomendeitor_Plus,171,Content_171,2013-12-22,26,series,3.9
367,user_367,user367@example.com,hash_password_367,2022-08-22,Brazil,Genre_6,consumer,Recomendeitor_Plus,2811,367,39,2021-01-20,129,Recomendeitor_Plus,39,Content_39,2022-11-13,113,short,1.9
318,user_318,user318@example.com,hash_password_318,2020-04-04,Brazil,Genre_6,moderator,Recomendeitor,2812,318,177,2022-01-10,2,Recomendeitor_Plus,177,Content_177,2021-12-31,46,documentary,1.5
144,user_144,user144@example.com,hash_password_144,2021-08-15,Italy,Genre_4,moderator,Recomendeitor,2813,144,113,2021-03-23,58,Recomendeitor_Plus,113,Content_113,2016-12-10,21,documentary,3.4
384,user_384,user384@example.com,hash_password_384,2022-12-28,Japan,Genre_1,moderator,Recomendeitor,2814,384,140,2021-08-18,147,Recomendeitor,140,Content_140,2011-03-10,148,series,4.4
216,user_216,user216@example.com,hash_password_216,2021-11-11,USA,Genre_5,moderator,Recomendeitor_Plus,2815,216,138,2021-11-20,72,Recomendeitor_Plus,138,Content_138,2022-09-12,166,series,3.8
361,user_361,user361@example.com,hash_password_361,2021-04-11,Germany,Genre_7,admin,Recomendeitor,2816,361,71,2022-12-17,140,Recomendeitor_Plus,71,Content_71,2011-07-02,43,live,4.2
324,user_324,user324@example.com,hash_password_324,2022-02-20,Japan,Genre_10,content_creator,Recomendeitor,2817,324,110,2021-03-08,154,Recomendeitor_Plus,110,Content_110,2019-05-16,13,documentary,4.9
15,user_15,user15@example.com,hash_password_15,2020-02-16,Spain,Genre_3,admin,Recomendeitor,2818,15,55,2021-04-01,27,Recomendeitor_Plus,55,Content_55,2015-09-03,92,live,4.6
